消息序号,来源,采集时间,基站标识,小区标识,服务小区物理小区标识,物理小区标识,RSRP(dBm),RSRQ(dB)
376,5G基站,2023-04-06 20:45:48 (668),1,1,3,3,-117,-16
377,5G基站,2023-04-06 20:45:49 (692),1,1,3,3,-123,-16
378,5G基站,2023-04-06 20:45:50 (713),1,1,3,3,-120,-16
379,5G基站,2023-04-06 20:45:51 (742),1,1,3,3,-123,-15
380,5G基站,2023-04-06 20:45:52 (768),1,1,3,3,-123,-16
381,5G基站,2023-04-06 20:45:53 (782),1,1,3,3,-122,-16
382,5G基站,2023-04-06 20:45:54 (812),1,1,3,3,-123,-16
383,5G基站,2023-04-06 20:46:20 (442),1,1,3,3,-120,-13
384,5G基站,2023-04-06 20:46:21 (467),1,1,3,3,-119,-12
385,5G基站,2023-04-06 20:46:22 (512),1,1,3,3,-119,-13
386,5G基站,2023-04-06 20:46:23 (522),1,1,3,3,-122,-13
387,5G基站,2023-04-06 20:46:24 (548),1,1,3,3,-121,-13
388,5G基站,2023-04-06 20:46:25 (587),1,1,3,3,-120,-12
389,5G基站,2023-04-06 20:46:26 (607),1,1,3,3,-119,-12
390,5G基站,2023-04-06 20:46:27 (622),1,1,3,3,-118,-12
391,5G基站,2023-04-06 20:46:28 (647),1,1,3,3,-114,-12
392,5G基站,2023-04-06 20:46:29 (667),1,1,3,3,-122,-13
393,5G基站,2023-04-06 20:46:30 (692),1,1,3,3,-122,-14
394,5G基站,2023-04-06 20:46:31 (725),1,1,3,3,-120,-13
395,5G基站,2023-04-06 20:46:32 (738),1,1,3,3,-119,-13
396,5G基站,2023-04-06 20:46:33 (762),1,1,3,3,-120,-13
397,5G基站,2023-04-06 20:46:34 (787),1,1,3,3,-122,-13
398,5G基站,2023-04-06 20:46:35 (812),1,1,3,3,-120,-14
399,5G基站,2023-04-06 20:46:36 (842),1,1,3,3,-122,-13
400,5G基站,2023-04-06 20:46:37 (862),1,1,3,3,-121,-12
401,5G基站,2023-04-06 20:46:38 (887),1,1,3,3,-122,-12
402,5G基站,2023-04-06 20:46:39 (912),1,1,3,3,-121,-12
403,5G基站,2023-04-06 20:46:40 (937),1,1,3,3,-122,-12
404,5G基站,2023-04-06 20:46:41 (987),1,1,3,3,-122,-13
405,5G基站,2023-04-06 20:46:42 (988),1,1,3,3,-119,-12
406,5G基站,2023-04-06 20:46:44 (22),1,1,3,3,-120,-13
407,5G基站,2023-04-06 20:46:45 (47),1,1,3,3,-122,-13
408,5G基站,2023-04-06 20:46:46 (62),1,1,3,3,-120,-12
409,5G基站,2023-04-06 20:46:47 (87),1,1,3,3,-119,-12
410,5G基站,2023-04-06 20:46:48 (112),1,1,3,3,-118,-12
411,5G基站,2023-04-06 20:46:49 (137),1,1,3,3,-119,-12
412,5G基站,2023-04-06 20:46:50 (157),1,1,3,3,-120,-13
413,5G基站,2023-04-06 20:46:51 (183),1,1,3,3,-121,-13
414,5G基站,2023-04-06 20:46:52 (207),1,1,3,3,-121,-12
415,5G基站,2023-04-06 20:46:53 (232),1,1,3,3,-122,-13
416,5G基站,2023-04-06 20:46:54 (257),1,1,3,3,-122,-13
417,5G基站,2023-04-06 20:46:55 (288),1,1,3,3,-122,-13
418,5G基站,2023-04-06 20:46:56 (307),1,1,3,3,-122,-13
419,5G基站,2023-04-06 20:46:57 (332),1,1,3,3,-122,-13
420,5G基站,2023-04-06 20:46:58 (367),1,1,3,3,-118,-14
421,5G基站,2023-04-06 20:46:59 (382),1,1,3,3,-120,-12
422,5G基站,2023-04-06 20:47:00 (422),1,1,3,3,-120,-12
423,5G基站,2023-04-06 20:47:01 (432),1,1,3,3,-120,-12
424,5G基站,2023-04-06 20:47:02 (462),1,1,3,3,-120,-12
425,5G基站,2023-04-06 20:47:03 (462),1,1,3,3,-120,-12
426,5G基站,2023-04-06 20:47:04 (527),1,1,3,3,-120,-12
427,5G基站,2023-04-06 20:47:05 (528),1,1,3,3,-120,-12
428,5G基站,2023-04-06 20:47:06 (583),1,1,3,3,-121,-12
429,5G基站,2023-04-06 20:47:07 (577),1,1,3,3,-118,-13
430,5G基站,2023-04-06 20:47:08 (622),1,1,3,3,-118,-13
431,5G基站,2023-04-06 20:47:09 (627),1,1,3,3,-120,-13
432,5G基站,2023-04-06 20:47:10 (663),1,1,3,3,-114,-13
433,5G基站,2023-04-06 20:47:11 (677),1,1,3,3,-119,-14
434,5G基站,2023-04-06 20:47:12 (707),1,1,3,3,-122,-14
435,5G基站,2023-04-06 20:47:13 (732),1,1,3,3,-121,-14
436,5G基站,2023-04-06 20:47:14 (750),1,1,3,3,-116,-12
437,5G基站,2023-04-06 20:47:15 (778),1,1,3,3,-118,-12
438,5G基站,2023-04-06 20:47:16 (807),1,1,3,3,-118,-12
439,5G基站,2023-04-06 20:47:17 (827),1,1,3,3,-114,-13
440,5G基站,2023-04-06 20:47:18 (853),1,1,3,3,-119,-13
441,5G基站,2023-04-06 20:47:19 (877),1,1,3,3,-120,-14
442,5G基站,2023-04-06 20:47:20 (903),1,1,3,3,-119,-14
443,5G基站,2023-04-06 20:47:21 (927),1,1,3,3,-120,-14
444,5G基站,2023-04-06 20:47:22 (952),1,1,3,3,-118,-12
445,5G基站,2023-04-06 20:47:23 (973),1,1,3,3,-116,-12
446,5G基站,2023-04-06 20:47:24 (997),1,1,3,3,-120,-13
447,5G基站,2023-04-06 20:47:26 (47),1,1,3,3,-119,-12
448,5G基站,2023-04-06 20:47:27 (68),1,1,3,3,-118,-12
449,5G基站,2023-04-06 20:47:28 (87),1,1,3,3,-117,-12
450,5G基站,2023-04-06 20:47:29 (97),1,1,3,3,-110,-19
451,5G基站,2023-04-06 20:47:30 (128),1,1,3,3,-112,-16
452,5G基站,2023-04-06 20:47:31 (147),1,1,3,3,-116,-12
453,5G基站,2023-04-06 20:47:32 (172),1,1,3,3,-111,-13
454,5G基站,2023-04-06 20:47:33 (202),1,1,3,3,-115,-14
455,5G基站,2023-04-06 20:47:34 (222),1,1,3,3,-116,-15
456,5G基站,2023-04-06 20:47:35 (247),1,1,3,3,-116,-15
457,5G基站,2023-04-06 20:47:36 (272),1,1,3,3,-117,-19
458,5G基站,2023-04-06 20:47:37 (297),1,1,3,3,-118,-14
459,5G基站,2023-04-06 20:47:38 (327),1,1,3,3,-116,-13
460,5G基站,2023-04-06 20:47:39 (347),1,1,3,3,-118,-13
461,5G基站,2023-04-06 20:47:40 (382),1,1,3,3,-118,-12
462,5G基站,2023-04-06 20:47:41 (392),1,1,3,3,-118,-12
463,5G基站,2023-04-06 20:47:42 (422),1,1,3,3,-118,-13
464,5G基站,2023-04-06 20:47:43 (443),1,1,3,3,-118,-13
465,5G基站,2023-04-06 20:47:44 (503),1,1,3,3,-117,-13
466,5G基站,2023-04-06 20:47:45 (492),1,1,3,3,-119,-13
467,5G基站,2023-04-06 20:47:46 (527),1,1,3,3,-118,-12
468,5G基站,2023-04-06 20:47:47 (542),1,1,3,3,-118,-13
469,5G基站,2023-04-06 20:47:48 (583),1,1,3,3,-118,-14
470,5G基站,2023-04-06 20:47:49 (592),1,1,3,3,-113,-13
471,5G基站,2023-04-06 20:47:50 (617),1,1,3,3,-118,-12
472,5G基站,2023-04-06 20:47:51 (642),1,1,3,3,-113,-13
473,5G基站,2023-04-06 20:47:52 (692),1,1,3,3,-118,-12
474,5G基站,2023-04-06 20:47:53 (692),1,1,3,3,-118,-13
475,5G基站,2023-04-06 20:47:54 (725),1,1,3,3,-117,-12
476,5G基站,2023-04-06 20:47:55 (747),1,1,3,3,-118,-12
477,5G基站,2023-04-06 20:47:56 (772),1,1,3,3,-117,-12
478,5G基站,2023-04-06 20:47:57 (792),1,1,3,3,-116,-13
479,5G基站,2023-04-06 20:47:58 (817),1,1,3,3,-118,-13
480,5G基站,2023-04-06 20:47:59 (837),1,1,3,3,-118,-13
481,5G基站,2023-04-06 20:48:00 (860),1,1,3,3,-118,-12
482,5G基站,2023-04-06 20:48:01 (887),1,1,3,3,-119,-13
483,5G基站,2023-04-06 20:48:02 (910),1,1,3,3,-117,-12
484,5G基站,2023-04-06 20:48:03 (937),1,1,3,3,-118,-12
485,5G基站,2023-04-06 20:48:04 (967),1,1,3,3,-118,-12
486,5G基站,2023-04-06 20:48:05 (985),1,1,3,3,-118,-12
487,5G基站,2023-04-06 20:48:07 (12),1,1,3,3,-117,-12
488,5G基站,2023-04-06 20:48:08 (37),1,1,3,3,-117,-12
489,5G基站,2023-04-06 20:48:09 (63),1,1,3,3,-118,-12
490,5G基站,2023-04-06 20:48:10 (102),1,1,3,3,-119,-12
491,5G基站,2023-04-06 20:48:11 (112),1,1,3,3,-120,-13
492,5G基站,2023-04-06 20:48:12 (142),1,1,3,3,-120,-13
493,5G基站,2023-04-06 20:48:13 (167),1,1,3,3,-118,-13
494,5G基站,2023-04-06 20:48:14 (187),1,1,3,3,-119,-13
495,5G基站,2023-04-06 20:48:15 (208),1,1,3,3,-119,-13
496,5G基站,2023-04-06 20:48:16 (232),1,1,3,3,-121,-13
497,5G基站,2023-04-06 20:48:17 (257),1,1,3,3,-119,-13
498,5G基站,2023-04-06 20:48:18 (302),1,1,3,3,-119,-13
499,5G基站,2023-04-06 20:48:19 (307),1,1,3,3,-119,-13
500,5G基站,2023-04-06 20:48:20 (340),1,1,3,3,-118,-13
501,5G基站,2023-04-06 20:48:21 (382),1,1,3,3,-120,-13
502,5G基站,2023-04-06 20:48:22 (407),1,1,3,3,-119,-13
503,5G基站,2023-04-06 20:48:23 (405),1,1,3,3,-119,-13
504,5G基站,2023-04-06 20:48:24 (432),1,1,3,3,-120,-13
505,5G基站,2023-04-06 20:48:25 (457),1,1,3,3,-118,-13
506,5G基站,2023-04-06 20:48:26 (500),1,1,3,3,-119,-13
507,5G基站,2023-04-06 20:48:27 (508),1,1,3,3,-119,-13
508,5G基站,2023-04-06 20:48:28 (547),1,1,3,3,-112,-13
509,5G基站,2023-04-06 20:48:29 (557),1,1,3,3,-116,-13
510,5G基站,2023-04-06 20:48:30 (582),1,1,3,3,-119,-13
511,5G基站,2023-04-06 20:48:31 (602),1,1,3,3,-120,-13
512,5G基站,2023-04-06 20:48:32 (627),1,1,3,3,-120,-13
513,5G基站,2023-04-06 20:48:33 (652),1,1,3,3,-119,-13
514,5G基站,2023-04-06 20:48:34 (677),1,1,3,3,-119,-13
515,5G基站,2023-04-06 20:48:35 (703),1,1,3,3,-118,-12
516,5G基站,2023-04-06 20:48:36 (741),1,1,3,3,-118,-13
517,5G基站,2023-04-06 20:48:37 (867),1,1,3,3,-123,-14
518,5G基站,2023-04-06 20:48:38 (782),1,1,3,3,-120,-14
519,5G基站,2023-04-06 20:48:39 (827),1,1,3,3,-121,-13
520,5G基站,2023-04-06 20:48:40 (832),1,1,3,3,-111,-18
521,5G基站,2023-04-06 20:48:41 (852),1,1,3,3,-121,-17
522,5G基站,2023-04-06 20:48:42 (887),1,1,3,3,-121,-14
523,5G基站,2023-04-06 20:48:43 (902),1,1,3,3,-122,-13
524,5G基站,2023-04-06 20:48:44 (927),1,1,3,3,-121,-13
525,5G基站,2023-04-06 20:48:45 (952),1,1,3,3,-121,-14
526,5G基站,2023-04-06 20:48:46 (981),1,1,3,3,-122,-13
527,5G基站,2023-04-06 20:48:48 (20),1,1,3,3,-119,-12
528,5G基站,2023-04-06 20:48:49 (27),1,1,3,3,-120,-13
529,5G基站,2023-04-06 20:48:50 (62),1,1,3,3,-121,-14
530,5G基站,2023-04-06 20:48:51 (72),1,1,3,3,-121,-14
531,5G基站,2023-04-06 20:48:52 (100),1,1,3,3,-119,-14
532,5G基站,2023-04-06 20:48:53 (127),1,1,3,3,-121,-15
533,5G基站,2023-04-06 20:48:54 (172),1,1,3,3,-122,-15
534,5G基站,2023-04-06 20:48:55 (170),1,1,3,3,-120,-14
535,5G基站,2023-04-06 20:48:56 (207),1,1,3,3,-122,-15
536,5G基站,2023-04-06 20:48:57 (223),1,1,3,3,-122,-15
537,5G基站,2023-04-06 20:48:58 (253),1,1,3,3,-122,-15
538,5G基站,2023-04-06 20:48:59 (272),1,1,3,3,-122,-14
539,5G基站,2023-04-06 20:49:00 (297),1,1,3,3,-122,-15
540,5G基站,2023-04-06 20:49:01 (327),1,1,3,3,-119,-15
541,5G基站,2023-04-06 20:49:02 (348),1,1,3,3,-123,-15
542,5G基站,2023-04-06 20:49:03 (372),1,1,3,3,-118,-15
543,5G基站,2023-04-06 20:49:04 (397),1,1,3,3,-121,-14
544,5G基站,2023-04-06 20:49:05 (423),1,1,3,3,-122,-15
545,5G基站,2023-04-06 20:49:06 (447),1,1,3,3,-122,-15
546,5G基站,2023-04-06 20:49:07 (467),1,1,3,3,-121,-15
547,5G基站,2023-04-06 20:49:08 (492),1,1,3,3,-123,-16
548,5G基站,2023-04-06 20:49:09 (543),1,1,3,3,-123,-14
549,5G基站,2023-04-06 20:49:10 (567),1,1,3,3,-116,-13
550,5G基站,2023-04-06 20:49:11 (573),1,1,3,3,-118,-13
551,5G基站,2023-04-06 20:49:12 (592),1,1,3,3,-118,-14
552,5G基站,2023-04-06 20:49:13 (623),1,1,3,3,-119,-14
553,5G基站,2023-04-06 20:49:14 (648),1,1,3,3,-111,-20
554,5G基站,2023-04-06 20:49:15 (668),1,1,3,3,-119,-15
555,5G基站,2023-04-06 20:49:16 (693),1,1,3,3,-121,-14
556,5G基站,2023-04-06 20:49:17 (717),1,1,3,3,-120,-14
557,5G基站,2023-04-06 20:49:18 (740),1,1,3,3,-122,-14
558,5G基站,2023-04-06 20:49:19 (767),1,1,3,3,-121,-15
559,5G基站,2023-04-06 20:49:20 (792),1,1,3,3,-120,-14
560,5G基站,2023-04-06 20:49:21 (816),1,1,3,3,-117,-13
561,5G基站,2023-04-06 20:49:22 (865),1,1,3,3,-120,-13
562,5G基站,2023-04-06 20:49:23 (868),1,1,3,3,-120,-13
563,5G基站,2023-04-06 20:49:24 (893),1,1,3,3,-120,-13
564,5G基站,2023-04-06 20:49:25 (943),1,1,3,3,-120,-13
565,5G基站,2023-04-06 20:49:26 (936),1,1,3,3,-120,-13
566,5G基站,2023-04-06 20:49:27 (967),1,1,3,3,-120,-13
567,5G基站,2023-04-06 20:49:28 (988),1,1,3,3,-118,-12
568,5G基站,2023-04-06 20:49:30 (13),1,1,3,3,-118,-13
569,5G基站,2023-04-06 20:49:31 (35),1,1,3,3,-119,-12
570,5G基站,2023-04-06 20:49:32 (147),1,1,3,3,-109,-20
571,5G基站,2023-04-06 20:49:33 (85),1,1,3,3,-117,-19
572,5G基站,2023-04-06 20:49:34 (135),1,1,3,3,-113,-17
573,5G基站,2023-04-06 20:49:35 (211),1,1,3,3,-103,-15
574,5G基站,2023-04-06 20:49:36 (168),1,1,3,3,-109,-19
575,5G基站,2023-04-06 20:49:37 (187),1,1,3,3,-114,-19
576,5G基站,2023-04-06 20:49:38 (213),1,1,3,3,-114,-18
577,5G基站,2023-04-06 20:49:39 (237),1,1,3,3,-99,-22
578,5G基站,2023-04-06 20:49:40 (272),1,1,3,3,-113,-16
579,5G基站,2023-04-06 20:49:41 (287),1,1,3,3,-117,-14
580,5G基站,2023-04-06 20:49:42 (406),1,1,3,3,-120,-14
581,5G基站,2023-04-06 20:50:37 (662),1,1,3,3,-117,-12
582,5G基站,2023-04-06 20:50:38 (687),1,1,3,3,-115,-14
583,5G基站,2023-04-06 20:50:39 (707),1,1,3,3,-115,-13
584,5G基站,2023-04-06 20:50:40 (752),1,1,3,3,-104,-16
585,5G基站,2023-04-06 20:50:41 (768),1,1,3,3,-117,-14
586,5G基站,2023-04-06 20:50:42 (807),1,1,3,3,-119,-13
587,5G基站,2023-04-06 20:50:43 (821),1,1,3,3,-119,-17
588,5G基站,2023-04-06 20:50:44 (842),1,1,3,3,-120,-13
589,5G基站,2023-04-06 20:50:45 (862),1,1,3,3,-119,-12
590,5G基站,2023-04-06 20:50:46 (892),1,1,3,3,-114,-11
591,5G基站,2023-04-06 20:50:47 (907),1,1,3,3,-117,-12
592,5G基站,2023-04-06 20:50:48 (933),1,1,3,3,-119,-12
593,5G基站,2023-04-06 20:50:49 (957),1,1,3,3,-120,-13
594,5G基站,2023-04-06 20:50:50 (982),1,1,3,3,-119,-13
595,5G基站,2023-04-06 20:50:52 (7),1,1,3,3,-121,-14
596,5G基站,2023-04-06 20:50:53 (32),1,1,3,3,-122,-14
597,5G基站,2023-04-06 20:50:54 (62),1,1,3,3,-121,-13
598,5G基站,2023-04-06 20:50:55 (87),1,1,3,3,-121,-13
599,5G基站,2023-04-06 20:50:56 (107),1,1,3,3,-121,-14
600,5G基站,2023-04-06 20:50:57 (132),1,1,3,3,-121,-13
601,5G基站,2023-04-06 20:50:58 (157),1,1,3,3,-121,-13
602,5G基站,2023-04-06 20:50:59 (181),1,1,3,3,-122,-14
603,5G基站,2023-04-06 20:51:00 (273),1,1,3,3,-118,-18
604,5G基站,2023-04-06 20:51:01 (232),1,1,3,3,-114,-19
605,5G基站,2023-04-06 20:51:02 (263),1,1,3,3,-120,-21
606,5G基站,2023-04-06 20:51:03 (287),1,1,3,3,-109,-14
607,5G基站,2023-04-06 20:51:04 (307),1,1,3,3,-114,-17
608,5G基站,2023-04-06 20:51:05 (327),1,1,3,3,-118,-22
609,5G基站,2023-04-06 20:51:06 (357),1,1,3,3,-114,-20
610,5G基站,2023-04-06 20:51:07 (377),1,1,3,3,-118,-18
611,5G基站,2023-04-06 20:51:08 (402),1,1,3,3,-121,-14
612,5G基站,2023-04-06 20:51:09 (427),1,1,3,3,-122,-14
613,5G基站,2023-04-06 20:51:10 (452),1,1,3,3,-121,-14
614,5G基站,2023-04-06 20:51:11 (477),1,1,3,3,-119,-14
615,5G基站,2023-04-06 20:51:12 (502),1,1,3,3,-117,-14
616,5G基站,2023-04-06 20:51:13 (528),1,1,3,3,-122,-14
617,5G基站,2023-04-06 20:51:14 (552),1,1,3,3,-122,-14
618,5G基站,2023-04-06 20:51:15 (576),1,1,3,3,-122,-14
619,5G基站,2023-04-06 20:51:16 (607),1,1,3,3,-121,-14
620,5G基站,2023-04-06 20:51:17 (627),1,1,3,3,-122,-14
621,5G基站,2023-04-06 20:51:18 (652),1,1,3,3,-121,-14
622,5G基站,2023-04-06 20:51:19 (673),1,1,3,3,-120,-14
623,5G基站,2023-04-06 20:51:20 (698),1,1,3,3,-121,-14
624,5G基站,2023-04-06 20:51:21 (723),1,1,3,3,-120,-14
625,5G基站,2023-04-06 20:51:22 (747),1,1,3,3,-120,-13
626,5G基站,2023-04-06 20:51:23 (782),1,1,3,3,-121,-13
627,5G基站,2023-04-06 20:51:24 (812),1,1,3,3,-121,-13
628,5G基站,2023-04-06 20:51:25 (845),1,1,3,3,-121,-13
629,5G基站,2023-04-06 20:51:26 (865),1,1,3,3,-122,-13
630,5G基站,2023-04-06 20:51:27 (887),1,1,3,3,-118,-15
631,5G基站,2023-04-06 20:51:29 (267),1,1,3,3,-111,-20
632,5G基站,2023-04-06 20:51:29 (923),1,1,3,3,-115,-19
633,5G基站,2023-04-06 20:51:30 (947),1,1,3,3,-120,-15
634,5G基站,2023-04-06 20:51:31 (972),1,1,3,3,-110,-17
635,5G基站,2023-04-06 20:51:33 (30),1,1,3,3,-120,-16
636,5G基站,2023-04-06 20:51:34 (21),1,1,3,3,-117,-21
637,5G基站,2023-04-06 20:51:35 (47),1,1,3,3,-122,-16
638,5G基站,2023-04-06 20:51:36 (70),1,1,3,3,-121,-13
639,5G基站,2023-04-06 20:51:37 (97),1,1,3,3,-115,-13
640,5G基站,2023-04-06 20:51:38 (118),1,1,3,3,-109,-12
641,5G基站,2023-04-06 20:51:39 (147),1,1,3,3,-109,-12
642,5G基站,2023-04-06 20:51:40 (167),1,1,3,3,-108,-13
643,5G基站,2023-04-06 20:51:41 (192),1,1,3,3,-109,-13
644,5G基站,2023-04-06 20:51:42 (223),1,1,3,3,-109,-14
645,5G基站,2023-04-06 20:51:43 (263),1,1,3,3,-102,-17
646,5G基站,2023-04-06 20:52:07 (202),1,1,3,3,-112,-12
647,5G基站,2023-04-06 20:52:08 (227),1,1,3,3,-116,-12
648,5G基站,2023-04-06 20:52:09 (262),1,1,3,3,-116,-12
649,5G基站,2023-04-06 20:52:10 (287),1,1,3,3,-116,-12
650,5G基站,2023-04-06 20:52:11 (302),1,1,3,3,-118,-12
651,5G基站,2023-04-06 20:52:12 (342),1,1,3,3,-122,-14
652,5G基站,2023-04-06 20:52:13 (372),1,1,3,3,-122,-14
653,5G基站,2023-04-06 20:52:14 (392),1,1,3,3,-120,-15
654,5G基站,2023-04-06 20:52:15 (412),1,1,3,3,-121,-14
655,5G基站,2023-04-06 20:52:16 (432),1,1,3,3,-123,-15
656,5G基站,2023-04-06 20:52:17 (452),1,1,3,3,-122,-15
657,5G基站,2023-04-06 20:52:18 (477),1,1,3,3,-123,-15
658,5G基站,2023-04-06 20:52:19 (502),1,1,3,3,-121,-14
659,5G基站,2023-04-06 20:52:20 (527),1,1,3,3,-118,-14
660,5G基站,2023-04-06 20:52:21 (552),1,1,3,3,-120,-15
661,5G基站,2023-04-06 20:52:22 (577),1,1,3,3,-120,-14
662,5G基站,2023-04-06 20:52:23 (607),1,1,3,3,-119,-13
663,5G基站,2023-04-06 20:52:24 (627),1,1,3,3,-118,-15
664,5G基站,2023-04-06 20:52:25 (667),1,1,3,3,-117,-15
665,5G基站,2023-04-06 20:52:26 (672),1,1,3,3,-113,-16
666,5G基站,2023-04-06 20:52:27 (707),1,1,3,3,-115,-13
667,5G基站,2023-04-06 20:52:28 (727),1,1,3,3,-121,-13
668,5G基站,2023-04-06 20:52:29 (747),1,1,3,3,-122,-17
669,5G基站,2023-04-06 20:52:30 (772),1,1,3,3,-118,-18
670,5G基站,2023-04-06 20:52:31 (822),1,1,3,3,-120,-19
671,5G基站,2023-04-06 20:52:32 (847),1,1,3,3,-125,-17
672,5G基站,2023-04-06 20:53:09 (882),1,1,3,3,-114,-11
673,5G基站,2023-04-06 20:53:10 (907),1,1,3,3,-117,-12
674,5G基站,2023-04-06 20:53:11 (942),1,1,3,3,-118,-12
675,5G基站,2023-04-06 20:53:12 (962),1,1,3,3,-116,-12
676,5G基站,2023-04-06 20:53:14 (2),1,1,3,3,-115,-12
677,5G基站,2023-04-06 20:53:15 (22),1,1,3,3,-116,-11
678,5G基站,2023-04-06 20:53:16 (42),1,1,3,3,-117,-12
679,5G基站,2023-04-06 20:53:17 (57),1,1,3,3,-116,-12
680,5G基站,2023-04-06 20:53:18 (82),1,1,3,3,-117,-12
681,5G基站,2023-04-06 20:53:19 (112),1,1,3,3,-114,-11
682,5G基站,2023-04-06 20:53:20 (132),1,1,3,3,-114,-12
683,5G基站,2023-04-06 20:53:21 (157),1,1,3,3,-114,-11
684,5G基站,2023-04-06 20:53:22 (182),1,1,3,3,-114,-11
685,5G基站,2023-04-06 20:53:23 (207),1,1,3,3,-117,-12
686,5G基站,2023-04-06 20:53:24 (232),1,1,3,3,-117,-13
687,5G基站,2023-04-06 20:53:25 (257),1,1,3,3,-117,-12
688,5G基站,2023-04-06 20:53:26 (277),1,1,3,3,-116,-12
689,5G基站,2023-04-06 20:53:27 (307),1,1,3,3,-120,-13
690,5G基站,2023-04-06 20:53:28 (327),1,1,3,3,-117,-13
691,5G基站,2023-04-06 20:53:29 (352),1,1,3,3,-119,-12
692,5G基站,2023-04-06 20:53:30 (377),1,1,3,3,-120,-14
693,5G基站,2023-04-06 20:53:31 (402),1,1,3,3,-118,-11
694,5G基站,2023-04-06 20:53:32 (427),1,1,3,3,-120,-12
695,5G基站,2023-04-06 20:53:33 (452),1,1,3,3,-121,-13
696,5G基站,2023-04-06 20:53:34 (477),1,1,3,3,-119,-15
697,5G基站,2023-04-06 20:53:35 (502),1,1,3,3,-121,-14
698,5G基站,2023-04-06 20:53:36 (527),1,1,3,3,-121,-15
699,5G基站,2023-04-06 20:53:37 (557),1,1,3,3,-123,-15
700,5G基站,2023-04-06 20:53:38 (587),1,1,3,3,-122,-14
701,5G基站,2023-04-06 20:53:39 (612),1,1,3,3,-122,-15
702,5G基站,2023-04-06 20:53:40 (633),1,1,3,3,-122,-15
703,5G基站,2023-04-06 20:53:41 (652),1,1,3,3,-122,-15
704,5G基站,2023-04-06 20:53:42 (687),1,1,3,3,-124,-15
705,5G基站,2023-04-06 20:54:13 (462),1,1,3,3,-114,-12
706,5G基站,2023-04-06 20:54:14 (487),1,1,3,3,-117,-12
707,5G基站,2023-04-06 20:54:15 (512),1,1,3,3,-117,-12
708,5G基站,2023-04-06 20:54:16 (542),1,1,3,3,-114,-11
709,5G基站,2023-04-06 20:54:17 (582),1,1,3,3,-117,-12
710,5G基站,2023-04-06 20:54:18 (607),1,1,3,3,-116,-12
711,5G基站,2023-04-06 20:54:19 (622),1,1,3,3,-118,-13
712,5G基站,2023-04-06 20:54:20 (642),1,1,3,3,-116,-12
713,5G基站,2023-04-06 20:54:21 (667),1,1,3,3,-115,-12
714,5G基站,2023-04-06 20:54:22 (688),1,1,3,3,-118,-12
715,5G基站,2023-04-06 20:54:23 (712),1,1,3,3,-120,-13
716,5G基站,2023-04-06 20:54:24 (742),1,1,3,3,-120,-14
717,5G基站,2023-04-06 20:54:25 (768),1,1,3,3,-119,-13
718,5G基站,2023-04-06 20:54:26 (787),1,1,3,3,-122,-14
719,5G基站,2023-04-06 20:54:27 (812),1,1,3,3,-122,-14
720,5G基站,2023-04-06 20:54:28 (837),1,1,3,3,-117,-14
721,5G基站,2023-04-06 20:54:29 (862),1,1,3,3,-117,-12
722,5G基站,2023-04-06 20:54:30 (902),1,1,3,3,-118,-12
723,5G基站,2023-04-06 20:54:31 (907),1,1,3,3,-117,-12
724,5G基站,2023-04-06 20:54:32 (932),1,1,3,3,-119,-13
725,5G基站,2023-04-06 20:54:33 (957),1,1,3,3,-108,-13
726,5G基站,2023-04-06 20:54:34 (982),1,1,3,3,-118,-14
727,5G基站,2023-04-06 20:54:36 (7),1,1,3,3,-121,-14
728,5G基站,2023-04-06 20:54:37 (32),1,1,3,3,-120,-13
729,5G基站,2023-04-06 20:54:38 (57),1,1,3,3,-119,-13
730,5G基站,2023-04-06 20:54:39 (87),1,1,3,3,-120,-13
731,5G基站,2023-04-06 20:54:40 (107),1,1,3,3,-118,-13
732,5G基站,2023-04-06 20:54:41 (132),1,1,3,3,-117,-12
733,5G基站,2023-04-06 20:54:42 (167),1,1,3,3,-117,-13
734,5G基站,2023-04-06 20:54:43 (182),1,1,3,3,-119,-13
735,5G基站,2023-04-06 20:54:44 (222),1,1,3,3,-119,-13
736,5G基站,2023-04-06 20:54:45 (232),1,1,3,3,-120,-13
737,5G基站,2023-04-06 20:54:46 (262),1,1,3,3,-117,-13
738,5G基站,2023-04-06 20:54:47 (288),1,1,3,3,-119,-13
739,5G基站,2023-04-06 20:54:48 (332),1,1,3,3,-119,-12
740,5G基站,2023-04-06 20:54:49 (332),1,1,3,3,-118,-12
741,5G基站,2023-04-06 20:54:50 (357),1,1,3,3,-118,-12
742,5G基站,2023-04-06 20:54:51 (407),1,1,3,3,-116,-13
743,5G基站,2023-04-06 20:54:52 (427),1,1,3,3,-121,-13
744,5G基站,2023-04-06 20:54:53 (446),1,1,3,3,-121,-14
745,5G基站,2023-04-06 20:54:54 (457),1,1,3,3,-121,-14
746,5G基站,2023-04-06 20:54:55 (507),1,1,3,3,-120,-13
747,5G基站,2023-04-06 20:54:56 (507),1,1,3,3,-117,-13
748,5G基站,2023-04-06 20:54:57 (542),1,1,3,3,-118,-12
749,5G基站,2023-04-06 20:54:58 (552),1,1,3,3,-120,-12
750,5G基站,2023-04-06 20:54:59 (582),1,1,3,3,-119,-12
751,5G基站,2023-04-06 20:55:00 (607),1,1,3,3,-120,-13
